,Drug_ID,Smiles,Selfies
153,PubChem7847687,COc1ccc(CCNC(=O)COc2ccccc2Br)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Ring1][C][C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=C][Ring2][Ring1][Ring2]
154,PubChem7847688,CCNC(=O)NC(=O)CSc1nnc(SCc2ccc(C(C)C)cc2)s1,[C][C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch2][Ring1][C][S][C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][S][Ring1][S]
155,PubChem7847689,N#Cc1cccc(NC(=O)COc2ccccc2Br)c1,[N][#C][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][=C][Ring2][Ring1][C]
156,PubChem7847690,CC(C)c1ccc(CSc2nnc(S[C@@H](C)C(=O)NC(N)=O)s2)cc1,[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][O][C][S][C][=N][N][=C][Branch1][S][S][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][Branch1][C][N][=O][S][Ring1][=C][C][=C][Ring2][Ring1][=Branch1]
157,PubChem7848132,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)CCC(C)C,[C][O][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C]
158,PubChem7848182,CC(C)CCC(=O)OCC(=O)Nc1ccccc1C(=O)Nc1ccccc1,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
159,PubChem7848612,CC[C@@H]1CCCCN1C(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][C][C@@H1][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
160,PubChem7848730,O=C1CCSc2ccc(C(=O)OCC(=O)Nc3ccc(F)c(F)c3F)cc2N1,[O][=C][C][C][S][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][F][C][=C][Ring2][Ring1][=Branch1][N][Ring2][Ring1][O]
161,PubChem7848962,CN(CC(=O)OCC(=O)Nc1cccc(C#N)c1)S(=O)(=O)c1ccc(F)cc1,[C][N][Branch2][Ring1][=Branch2][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
162,PubChem17397232,O=C(Nc1n[nH]c(-c2ccc(F)cc2)n1)c1ccco1,[O][=C][Branch2][Ring1][=Branch1][N][C][=N][NH1][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][Ring1][N][C][=C][C][=C][O][Ring1][Branch1]
163,PubChem17397580,COc1cc(OC)c(OC)cc1CNC(=O)c1ccc2nc[nH]c2c1,[C][O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][NH1][C][Ring1][Branch1][=C][Ring1][=Branch2]
164,PubChem17397841,O=C(NCc1ccccn1)N1CCN(c2ccccc2)CC1,[O][=C][Branch1][O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N]
165,PubChem17397842,O=C(NCc1ccccn1)N1CCN(Cc2csc3ccccc23)CC1,[O][=C][Branch1][O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N][C][C][N][Branch1][#C][C][C][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][S]
166,PubChem17397845,CCCn1nnnc1COc1c(C)cc(C)cc1[N+](=O)[O-],[C][C][C][N][N][=N][N][=C][Ring1][Branch1][C][O][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][N+1][=Branch1][C][=O][O-1]
167,PubChem17397847,Cc1csc2nc(CNC(C)c3ccccc3)cc(=O)n12,[C][C][=C][S][C][=N][C][Branch1][#C][C][N][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][Ring1][P]
168,PubChem17397849,O=[N+]([O-])c1ccc(N2CCCC(O)C2)c(Cl)c1,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][N][N][C][C][C][C][Branch1][C][O][C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][=C]
169,PubChem17397852,CCC1CCCCN1C(=O)CN1C(=O)NC(C)(c2ccc(OC)cc2)C1=O,[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Ring1][#C][=O]
170,PubChem17397854,CC1CCc2ccccc2N1C(=O)CSc1n[nH]c(-c2cccs2)n1,[C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][#Branch2][C][=Branch1][C][=O][C][S][C][=N][NH1][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=N][Ring1][#Branch2]
171,PubChem17397856,CC1CCc2ccccc2N1C(=O)CN1CCNC(=O)C1,[C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][#Branch2][C][=Branch1][C][=O][C][N][C][C][N][C][=Branch1][C][=O][C][Ring1][#Branch1]
172,PubChem17397858,CC(Sc1nnc(C(C)C)n1Cc1ccco1)C(=O)N1CCNC1=O,[C][C][Branch2][Ring1][Branch2][S][C][=N][N][=C][Branch1][=Branch1][C][Branch1][C][C][C][N][Ring1][Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][N][C][Ring1][Branch1][=O]
173,PubChem17397861,C=CCNc1nnc(SCc2cccc3cccnc23)s1,[C][=C][C][N][C][=N][N][=C][Branch1][P][S][C][C][=C][C][=C][C][=C][C][=C][N][=C][Ring1][#Branch2][Ring1][=Branch1][S][Ring1][P]
174,PubChem17397862,C=CCNc1nnc(SCC(=O)N2c3ccccc3CCC2C)s1,[C][=C][C][N][C][=N][N][=C][Branch2][Ring1][=Branch1][S][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][#Branch2][C][S][Ring2][Ring1][Ring2]
175,PubChem17397864,CCNc1nnc(SCC(=O)N(CCOC)Cc2cccs2)s1,[C][C][N][C][=N][N][=C][Branch2][Ring1][=Branch1][S][C][C][=Branch1][C][=O][N][Branch1][Branch1][C][C][O][C][C][C][=C][C][=C][S][Ring1][Branch1][S][Ring2][Ring1][Ring2]
176,PubChem17397865,CC(=O)c1c(C)[nH]c(C(=O)OC(C)c2nc(-c3ccccc3)no2)c1C,[C][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring1][O][=C][Ring2][Ring1][=Branch1][C]
177,PubChem7847210,Cc1ccc([N+](=O)[O-])c(NC(=O)COC(=O)COc2ccccc2Cl)c1C,[C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][Ring2][Ring1][=Branch2][C]
178,PubChem7847213,CC(=O)c1ccc(NC(=O)[C@@H](C)OC(=O)COc2ccccc2Cl)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring2][Ring1][#Branch1]
179,PubChem7847351,O=C(COC(=O)COc1ccccc1Cl)Nc1ccccc1C(F)(F)F,[O][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F]
180,PubChem7847554,C[C@@H](NC(=O)COc1ccccc1Br)c1ccccc1Br,[C][C@@H1][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=C][C][=C][C][=C][Ring1][=Branch1][Br]
181,PubChem7849176,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)N[C@H]1CCCc2ccccc21,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C@H1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2]
182,PubChem17396666,Cc1cccc(N2CCN(CC(=O)NC(=O)NC3CCCC3)CC2)c1,[C][C][=C][C][=C][C][Branch2][Ring1][#C][N][C][C][N][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][Branch1][C][C][Ring2][Ring1][C][=C][Ring2][Ring1][Branch2]
183,PubChem47207896,CS(=O)(=O)Cc1csc(Cc2ccc(Cl)cc2)n1,[C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][S][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][=N]
184,PubChem7847123,CCc1nc2ccccc2c(C(=O)O[C@H](C)C(=O)c2c(C)[nH]c3ccccc23)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=C][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=C][Ring2][Ring1][O][C]
185,PubChem7847814,CCc1cccc(C)c1NC(=O)CSc1c(Cl)cccc1Cl,[C][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl]
186,PubChem7847275,C[C@@H](OC(=O)COc1ccccc1Cl)C(=O)N1c2ccccc2C[C@@H]1C,[C][C@@H1][Branch1][P][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Ring1][=Branch2][C]
187,PubChem7847467,CN(C)S(=O)(=O)c1cccc(NC(=O)CSc2ccc(C(C)(C)C)cc2)c1,[C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][=C][Ring2][Ring1][Branch1]
188,PubChem7847628,CC(C)[C@](C)(C#N)NC(=O)COc1ccccc1Br,[C][C][Branch1][C][C][C@][Branch1][C][C][Branch1][Ring1][C][#N][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br]
189,PubChem7847398,Cc1cc(C(=O)CSc2ccc(C(C)(C)C)cc2)c(C)n1[C@H]1CCS(=O)(=O)C1,[C][C][=C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][=C][Branch1][C][C][N][Ring2][Ring1][Ring2][C@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1]
190,PubChem7847601,C[C@@H](C#N)OC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2,[C][C@@H1][Branch1][Ring1][C][#N][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1]
191,PubChem7849254,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)NCCc1ccc(Cl)cc1,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
192,PubChem7847095,CCc1nc2ccccc2c(C(=O)O[C@H](C)C(=O)Nc2ccccc2OC)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][Ring2][Ring1][#Branch2][C]
193,PubChem7847435,CCc1cc(C(=O)OCC(=O)Nc2ccc(F)c(F)c2F)sc1C,[C][C][C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][F][S][C][=Ring2][Ring1][Branch1][C]
194,PubChem7848980,COC(=O)c1ccc2c(=O)n(C[C@@H](C)O)c(SCC(=O)OC(C)C)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C@@H1][Branch1][C][C][O][C][Branch1][=N][S][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=N][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1]
195,PubChem17397876,CC(C)(C)NC(=O)CSc1nnnn1CC1CCCO1,[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][S][C][=N][N][=N][N][Ring1][Branch1][C][C][C][C][C][O][Ring1][Branch1]
196,PubChem7847103,CCc1nc2ccccc2c(C(=O)OCc2cc(Cl)cc3c2OCOC3)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][O][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][O][C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2][C]
197,PubChem7848890,COC(=O)c1ccc2c(=O)n(Cc3ccco3)c(SC[C@H]3CCOCO3)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][Branch1][O][S][C][C@H1][C][C][O][C][O][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
198,PubChem7847336,CCc1ccccc1NC(=O)COC(=O)COc1ccccc1Cl,[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl]
199,PubChem7847560,CCC(CC)NC(=O)COC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2,[C][C][C][Branch1][Ring1][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1]
200,PubChem7847626,CC(C)[C@@](C)(C#N)NC(=O)COc1ccccc1Br,[C][C][Branch1][C][C][C@@][Branch1][C][C][Branch1][Ring1][C][#N][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br]
201,PubChem7847798,N#Cc1ccsc1NC(=O)CSc1c(Cl)cccc1Cl,[N][#C][C][C][=C][S][C][=Ring1][Branch1][N][C][=Branch1][C][=O][C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl]
202,PubChem7849043,COC(=O)c1ccc2c(=O)n(C[C@@H](C)O)c(SCc3cccc(OC)c3)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C@@H1][Branch1][C][C][O][C][Branch1][#C][S][C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
203,PubChem17397813,COc1ccc(NC(=O)C(C)OC(=O)c2ccc(F)cc2N)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][C][=C][Ring2][Ring1][=Branch1]
204,PubChem17397817,COCCN1C(=O)NC(c2ccccc2F)C(C(=O)OC)=C1C,[C][O][C][C][N][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring2][Ring1][C][C]
205,PubChem7848906,CN(CC(=O)OCc1c(F)cccc1Cl)S(=O)(=O)c1ccc(F)cc1,[C][N][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][O][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Cl][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
206,PubChem17398011,CN(C(=O)Cn1c(=O)cnc2ccccc21)c1ccccc1,[C][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
207,PubChem7847162,CCc1nc2ccccc2c(C(=O)OCC(=O)Nc2ccccc2C(N)=O)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O][=C][Ring2][Ring1][#Branch2][C]
208,PubChem7849030,CCN(Cc1ccccc1)C(=O)COC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1,[C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
209,PubChem7847818,O=C(CSc1c(Cl)cccc1Cl)NNC(=O)c1ccccc1F,[O][=C][Branch1][#C][C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][N][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F]
210,PubChem7847517,CCc1cc(C(=O)OCC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])sc1C,[C][C][C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N+1][=Branch1][C][=O][O-1][S][C][=Ring2][Ring1][=Branch1][C]
211,PubChem7847579,O=C1CN(C(=O)COc2ccccc2Br)c2ccccc2N1,[O][=C][C][N][Branch1][S][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Branch1]
212,PubChem7847791,C[C@@H](OC(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)NCc1ccco1,[C][C@@H1][Branch2][Ring1][#Branch2][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][O][Ring1][Branch1]
213,PubChem7848751,COc1ccc(COC(=O)CN(C)S(=O)(=O)c2ccc(F)cc2)cc1F,[C][O][C][=C][C][=C][Branch2][Ring1][=C][C][O][C][=Branch1][C][=O][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch1][F]
214,PubChem7848778,C[C@H](OC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1)C(=O)N1CCCC1,[C][C@H1][Branch2][Ring1][=N][O][C][=Branch1][C][=O][C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1]
215,PubChem7848904,CN(CC(=O)OCc1ccc(Cl)cc1Cl)S(=O)(=O)c1ccc(F)cc1,[C][N][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
216,PubChem7849387,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC(=O)N[C@@](C)(C#N)C(C)C,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C@@][Branch1][C][C][Branch1][Ring1][C][#N][C][Branch1][C][C][C]
217,PubChem17396992,Cc1ccc(-c2cc(NC(=O)CN3CCCC3)on2)cc1,[C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][N][C][C][C][C][Ring1][Branch1][O][N][=Ring1][=C][C][=C][Ring2][Ring1][Ring2]
218,PubChem17397891,COc1ccc(CN(C)C(=O)Nc2cccnc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Ring1][C][N][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][C]
219,PubChem17397893,O=C(Nc1cccnc1)N1CCCCCCC1,[O][=C][Branch1][#Branch2][N][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][C][C][C][C][C][C][Ring1][Branch2]
220,PubChem17397894,COc1ccccc1NC(=O)C(C)Nc1ccc2c(c1)CCC2,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][C][C][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][=Branch1]
221,PubChem17397895,CN(Cc1ccccc1F)C(=O)Nc1cccnc1,[C][N][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Ring1][=Branch1]
222,PubChem7847188,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)OCC(=O)c2ccc[nH]2)cc1,[C][C][=C][C][=C][Branch2][Ring2][Ring1][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][C][=C][NH1][Ring1][Branch1][C][=C][Ring2][Ring1][N]
223,PubChem17397811,Cc1cc(C)cc(C(=O)NNc2ccccc2[N+](=O)[O-])c1,[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][Ring2]
224,PubChem7847117,CCc1nc2ccccc2c(C(=O)O[C@H](C)C(=O)N[C@H]2CCCc3ccccc32)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=N][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@H1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][=C][Ring2][Ring1][N][C]
225,PubChem7847138,CCc1nc2ccccc2c(C(=O)OCC(=O)Nc2cc(Cl)ccc2C)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch2][C]
226,PubChem7847165,CCc1nc2ccccc2c(C(=O)O[C@@H](C)c2ccccc2Cl)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][Ring2][Ring1][=Branch1][C]
227,PubChem7847186,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)OCC(=O)N2CCCC[C@@H]2C)cc1,[C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][C][C][C@@H1][Ring1][=Branch1][C][C][=C][Ring2][Ring1][=C]
228,PubChem7847200,Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)OCc2ccc(C#N)cc2)cc1,[C][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][O][C][=Branch1][C][=O][O][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=N]
229,PubChem7847209,O=C(COc1ccccc1Cl)OCc1ccccc1Oc1ccccc1,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
230,PubChem7847576,O=C(COc1ccccc1Br)N[C@H]1CCCc2ccccc21,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C@H1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2]
